"price","no_rooms","no_bathrooms","area","neighborhood","municipality","type","cost_m2"
20500,1,1,50,"Ciudad Granja","Zapopan","Department",410
28600,2,2,127,"Fraccionamiento Colomos Providencia","Guadalajara","Department",225.196850393701
15000,2,1,65,"Bosques de La Victoria","Guadalajara","Department",230.769230769231
21500,2,2,70,"Americana","Guadalajara","Department",307.142857142857
18000,2,2,120,"Lomas Altas","Zapopan","Department",150
25000,3,3,119,"Arcos de Guadalupe","Zapopan","Department",210.084033613445
27500,2,2,112,"Jardines del Bosque","Guadalajara","Department",245.535714285714
27000,1,1,70,"Providencia","Guadalajara","Department",385.714285714286
27000,2,2,96,"Jardines Universidad","Zapopan","Department",281.25
7299,1,1,70,"Jardines del Bosque","Guadalajara","Department",104.271428571429
29000,2,2,160,"Valle Real","Zapopan","Department",181.25
45000,3,2,166,"Prados de Providencia","Guadalajara","Department",271.084337349398
28000,2,2,81,"Fraccionamiento Colomos Providencia","Guadalajara","Department",345.679012345679
25000,1,2,72,"Fraccionamiento Colomos Providencia","Guadalajara","Department",347.222222222222
16000,2,2,77,"Fraccionamiento Real de Valdepeñas","Zapopan","Department",207.792207792208
21800,1,1,54,"Fraccionamiento Solares","Zapopan","Department",403.703703703704
28000,2,2,148,"Valle Real","Zapopan","Department",189.189189189189
25800,3,3,141,"Fraccionamiento Jardines de Guadalupe","Zapopan","Department",182.978723404255
14000,2,1,65,"Arboledas ","Zapopan","Department",215.384615384615
21500,2,2,70,"Americana","Guadalajara","Department",307.142857142857
19500,1,1,60,"Fraccionamiento Italia Providencia","Guadalajara","Department",325
38000,3,4,151,"Lomas Altas","Zapopan","Department",251.655629139073
25000,2,2,64,"Americana","Guadalajara","Department",390.625
29000,2,2,160,"Valle Real","Zapopan","Department",181.25
32000,2,2,97,"Country Club","Guadalajara","Department",329.896907216495
25000,2,2,84,"Colinas de San Javier","Zapopan","Department",297.619047619048
19000,1,1,60,"Americana","Guadalajara","Department",316.666666666667
20000,1,1,74,"Providencia","Guadalajara","Department",270.27027027027
59500,3,3,296,"Puerta de Hierro","Zapopan","Department",201.013513513514
23900,3,2,137,"Juan Manuel Vallarta","Zapopan","Department",174.452554744526
30950,2,2,110,"Country Club","Guadalajara","Department",281.363636363636
32000,3,2,138,"Providencia","Guadalajara","Department",231.884057971014
19900,1,1,111,"Juan Manuel Vallarta","Zapopan","Department",179.279279279279
28500,2,2,90,"Americana","Guadalajara","Department",316.666666666667
24500,2,2,90,"Colomos Patria","Zapopan","Department",272.222222222222
26500,2,2,105,"Vallarta Universidad","Zapopan","Department",252.380952380952
39000,3,3,112,"Colinas de San Javier","Zapopan","Department",348.214285714286
25000,1,2,72,"Fraccionamiento Colomos Providencia","Guadalajara","Department",347.222222222222
24900,2,2,90,"Arcos Vallarta","Guadalajara","Department",276.666666666667
34000,3,2,135,"Valle Real","Zapopan","Department",251.851851851852
21500,2,2,70,"Americana","Guadalajara","Department",307.142857142857
45000,3,3,220,"Virreyes Residencial","Zapopan","Department",204.545454545455
45000,3,3,160,"Fraccionamiento Colomos Providencia","Guadalajara","Department",281.25
23000,1,2,64,"Americana","Guadalajara","Department",359.375
23500,2,2,150,"Valle Real","Zapopan","Department",156.666666666667
21000,1,2,60,"Americana","Guadalajara","Department",350
19786,2,2,93,"Las Aguilas","Zapopan","Department",212.752688172043
22000,3,2,116,"Providencia","Guadalajara","Department",189.655172413793
25000,1,2,63,"Americana","Guadalajara","Department",396.825396825397
22000,2,2,110,"Fraccionamiento Solares","Zapopan","Department",200
22500,2,2,100,"Ciudad Granja","Zapopan","Department",225
10900,3,2,80,"Fraccionamiento Villas Del Ixtepete","Zapopan","Department",136.25
20000,2,2,80,"Arcos Vallarta","Guadalajara","Department",250
48000,3,3,170,"Valle Real","Zapopan","Department",282.352941176471
35000,3,3,180,"Lomas del Valle","Guadalajara","Department",194.444444444444
43000,3,3,250,"Providencia","Guadalajara","Department",172
33000,2,2,144,"Providencia","Guadalajara","Department",229.166666666667
27000,1,1,75,"Providencia 1a Secc","Guadalajara","Department",360
45000,3,3,160,"Puerta de Hierro","Zapopan","Department",281.25
31500,2,2,126,"Jardines del Bosque","Guadalajara","Department",250
25000,2,2,100,"Loma Bonita","Zapopan","Department",250
90000,3,4,346,"Puerta de Hierro","Zapopan","Department",260.115606936416
20000,2,2,98,"Ciudad Granja","Zapopan","Department",204.081632653061
35000,2,2,197,"Prados de Providencia","Guadalajara","Department",177.664974619289
48000,3,2,118,"Lomas Altas","Zapopan","Department",406.779661016949
18000,1,2,100,"Americana","Guadalajara","Department",180
21500,1,1,60,"Fraccionamiento Country Club","Guadalajara","Department",358.333333333333
39900,3,3,169,"Providencia","Guadalajara","Department",236.094674556213
40000,3,2,120,"Lomas Altas","Zapopan","Department",333.333333333333
35900,2,2,113,"Fraccionamiento Colomos Providencia","Guadalajara","Department",317.699115044248
18000,1,1,66,"Fraccionamiento Chapalita de Occidente","Zapopan","Department",272.727272727273
22000,2,3,135,"Villaseñor","Guadalajara","Department",162.962962962963
18000,1,1,66,"Fraccionamiento Chapalita de Occidente","Zapopan","Department",272.727272727273
25000,1,1,78,"Providencia 1a Secc","Guadalajara","Department",320.51282051282
27000,1,1,75,"Providencia 1a Secc","Guadalajara","Department",360
45000,3,3,160,"Puerta de Hierro","Zapopan","Department",281.25
22000,2,3,135,"Villaseñor","Guadalajara","Department",162.962962962963
31500,2,2,126,"Jardines del Bosque","Guadalajara","Department",250
19786,2,2,93,"Las Aguilas","Zapopan","Department",212.752688172043
28000,2,2,100,"Puerta de Hierro","Zapopan","Department",280
35000,3,2,152,"Providencia","Guadalajara","Department",230.263157894737
29000,2,2,114,"Chapalita","Guadalajara","Department",254.385964912281
35900,2,2,113,"Fraccionamiento Colomos Providencia","Guadalajara","Department",317.699115044248
22500,1,2,110,"Juan Manuel Vallarta","Zapopan","Department",204.545454545455
22000,2,2,99,"Americana","Guadalajara","Department",222.222222222222
20000,2,2,98,"Ciudad Granja","Zapopan","Department",204.081632653061
23000,2,2,100,"Santa Fe","Zapopan","Department",230
25000,2,1,125,"Altamira","Zapopan","Department",200
15000,2,2,81,"San Carlos","Guadalajara","Department",185.185185185185
47000,3,3,310,"Puerta de Hierro","Zapopan","Department",151.612903225806
22000,2,2,89,"Americana","Guadalajara","Department",247.191011235955
20000,2,3,140,"Fraccionamiento Ladrón de Guevara","Guadalajara","Department",142.857142857143
11000,2,2,69,"Lomas Independencia","Guadalajara","Department",159.420289855072
18000,2,1,85,"Fraccionamiento Jardines de San Ignacio","Zapopan","Department",211.764705882353
25000,2,2,124,"Americana","Guadalajara","Department",201.612903225806
27500,2,2,106,"Jardines del Valle","Zapopan","Department",259.433962264151
12700,2,2,64,"Jardines del Valle","Zapopan","Department",198.4375
30000,1,1,115,"Puerta de Hierro","Zapopan","Department",260.869565217391
32000,2,2,110,"Fraccionamiento Colomos Providencia","Guadalajara","Department",290.909090909091
25000,2,1,110,"Jacarandas","Zapopan","Department",227.272727272727
7000,2,2,90,"Ciudad AztlAn","Tonalá","Department",77.7777777777778
23000,2,2,74,"Vallarta Universidad","Zapopan","Department",310.810810810811
24500,2,2,82,"Arcos Vallarta","Guadalajara","Department",298.780487804878
26900,2,2,95,"Jardines de La Patria","Zapopan","Department",283.157894736842
19000,1,1,60,"Jardines Universidad","Zapopan","Department",316.666666666667
14500,2,2,77,"Francisco Sarabia","Zapopan","Department",188.311688311688
26000,2,2,180,"Valle Real","Zapopan","Department",144.444444444444
16000,2,1,56,"Arcos Vallarta","Guadalajara","Department",285.714285714286
13500,2,2,64,"Nueva España","Guadalajara","Department",210.9375
13000,3,2,85,"Lomas Independencia","Guadalajara","Department",152.941176470588
15500,2,2,90,"Fraccionamiento Valle Imperial","Zapopan","Department",172.222222222222
14000,2,2,98,"El Palomar","Tlajomulco de Zúñiga","Department",142.857142857143
19000,1,1,70,"Americana","Guadalajara","Department",271.428571428571
33000,3,3,180,"Country Club","Guadalajara","Department",183.333333333333
15500,2,2,114,"La Calma","Zapopan","Department",135.964912280702
35000,3,2,160,"Providencia","Guadalajara","Department",218.75
85000,3,3,332,"Fraccionamiento Vallarta San Jorge","Guadalajara","Department",256.024096385542
14500,3,2,75,"Ciudad de los niños","Zapopan","Department",193.333333333333
22500,2,2,69,"Valle Real","Zapopan","Department",326.086956521739
24500,2,2,120,"Fraccionamiento Jardines del Bosque Centro","Guadalajara","Department",204.166666666667
19000,2,2,66,"Virreyes Residencial","Zapopan","Department",287.878787878788
35000,3,3,200,"Alcalde Barranquitas","Guadalajara","Department",175
17000,1,1,70,"Americana","Guadalajara","Department",242.857142857143
8500,1,1,60,"Las Amapas","Tlajomulco de Zúñiga","Department",141.666666666667
9000,2,3,55,"Santa Ana Tepetitlán","Zapopan","Department",163.636363636364
21000,2,2,95,"Valle Real","Zapopan","Department",221.052631578947
20000,2,2,110,"La Rioja","Tlajomulco de Zúñiga","Department",181.818181818182
22000,2,1,70,"Valle Real","Zapopan","Department",314.285714285714
30000,1,1,101,"Country Club","Guadalajara","Department",297.029702970297
33000,3,3,230,"Agustín YAnez","Guadalajara","Department",143.478260869565
25000,3,2,230,"Providencia 4a Secc","Guadalajara","Department",108.695652173913
24400,2,4,92,"Fraccionamiento Chapultepec Country","Guadalajara","Department",265.217391304348
65000,3,4,362,"Lomas Del Bosque","Zapopan","Department",179.558011049724
25500,3,2,160,"Ciudad Del Sol","Zapopan","Department",159.375
29500,2,2,134,"Country Club","Guadalajara","Department",220.149253731343
30000,3,1,250,"Fraccionamiento Ladrón de Guevara","Guadalajara","Department",120
23000,1,2,98,"Valle Real","Zapopan","Department",234.69387755102
20000,2,4,90,"Ladrón de Guevara","Guadalajara","Department",222.222222222222
44000,3,2,390,"Fraccionamiento Vallarta Norte","Guadalajara","Department",112.820512820513
27000,2,2,80,"Fraccionamiento Jardines del Country","Guadalajara","Department",337.5
19500,2,2,85,"Americana","Guadalajara","Department",229.411764705882
12500,2,2,53,"Mezquitan Country","Guadalajara","Department",235.849056603774
26500,3,2,108,"Fraccionamiento Rinconada Del Parque","Zapopan","Department",245.37037037037
26000,2,1,104,"Americana","Guadalajara","Department",250
6500,2,2,59,"Mirador ","Tonalá","Department",110.169491525424
23000,3,2,114,"Prados de Providencia","Guadalajara","Department",201.754385964912
45000,3,2,129,"Puerta de Hierro","Zapopan","Department",348.837209302326
42000,2,2,210,"Lomas Altas","Zapopan","Department",200
42000,2,2,113,"Providencia","Guadalajara","Department",371.681415929204
9000,2,1,60,"Santa Ana Tepetitlán","Zapopan","Department",150
25500,3,3,132,"Arcos Vallarta","Guadalajara","Department",193.181818181818
25000,2,2,98,"Arcos Vallarta","Guadalajara","Department",255.102040816327
12000,2,1,74,"La Estancia","Zapopan","Department",162.162162162162
26000,2,2,105,"Country Club","Guadalajara","Department",247.619047619048
23500,2,2,98,"Fraccionamiento Chapultepec Country","Guadalajara","Department",239.795918367347
20000,1,1,70,"Americana","Guadalajara","Department",285.714285714286
38000,2,2,110,"Jardines Universidad","Zapopan","Department",345.454545454545
23500,2,2,110,"Fraccionamiento Puerta del Valle","Zapopan","Department",213.636363636364
19000,1,2,61,"Fraccionamiento Puerta del Valle","Zapopan","Department",311.475409836066
8000,2,1,130,"Fraccionamiento La Providencia","Tonalá","Department",61.5384615384615
17000,2,2,64,"Villas Del Country","Guadalajara","Department",265.625
21000,1,2,72,"Providencia","Guadalajara","Department",291.666666666667
12900,2,2,69,"Fraccionamiento Real de Valdepeñas","Zapopan","Department",186.95652173913
22000,2,2,105,"Juan Manuel Vallarta","Zapopan","Department",209.52380952381
25000,2,2,190,"Fraccionamiento Ladrón de Guevara","Guadalajara","Department",131.578947368421
9000,2,2,55,"Santa Ana Tepetitlán","Zapopan","Department",163.636363636364
18000,2,2,122,"Fraccionamiento Camino Real","Zapopan","Department",147.540983606557
22000,2,1,70,"Valle Real","Zapopan","Department",314.285714285714
8200,1,3,25,"Fraccionamiento Prados Vallarta","Zapopan","Department",328
40000,3,1,169,"Providencia","Guadalajara","Department",236.686390532544
9000,2,2,70,"Fraccionamiento Lomas Universidad","Zapopan","Department",128.571428571429
23500,2,2,144,"Jardines del Bosque Norte","Guadalajara","Department",163.194444444444
24000,2,2,120,"Ladrón de Guevara","Guadalajara","Department",200
21000,2,2,100,"Valle Real","Zapopan","Department",210
18500,2,1,128,"Fraccionamiento Monraz","Guadalajara","Department",144.53125
27820,1,4,118,"Prados de Providencia","Guadalajara","Department",235.762711864407
65000,3,2,362,"Lomas Del Bosque","Zapopan","Department",179.558011049724
33080,2,3,135,"Lomas Altas","Zapopan","Department",245.037037037037
28500,3,2,156,"Jardines de La Patria","Zapopan","Department",182.692307692308
13500,3,2,110,"Guadalajara Centro","Guadalajara","Department",122.727272727273
8600,2,2,55,"Santa Ana Tepetitlán","Zapopan","Department",156.363636363636
15000,1,2,70,"Jardines de Guadalupe","Guadalajara","Department",214.285714285714
21500,2,4,76,"Jardines de los Arcos","Guadalajara","Department",282.894736842105
23000,2,2,108,"Ayuntamiento","Guadalajara","Department",212.962962962963
17200,1,1,40,"Ayuntamiento","Guadalajara","Department",430
13500,2,1,80,"Fraccionamiento Camino Real","Zapopan","Department",168.75
7850,1,2,90,"Arboledas ","Zapopan","Department",87.2222222222222
22000,3,2,110,"Fraccionamiento Jardines Alcalde","Guadalajara","Department",200
19800,1,2,71,"Vallarta Universidad","Zapopan","Department",278.87323943662
26000,3,2,124,"Loma Bonita","Zapopan","Department",209.677419354839
32000,1,5,200,"Lomas del Valle","Zapopan","Department",160
24500,2,2,97,"Chapalita Oriente","Zapopan","Department",252.577319587629
21000,4,2,85,"Santa Anita","Tlajomulco de Zúñiga","Department",247.058823529412
90000,2,1,334,"Valle Real","Zapopan","Department",269.461077844311
48000,2,2,230,"Valle Real","Zapopan","Department",208.695652173913
35000,1,3,154,"Americana","Guadalajara","Department",227.272727272727
35000,2,2,180,"Country Club","Guadalajara","Department",194.444444444444
13500,3,1,76,"Ciudad Bugambilia","Zapopan","Department",177.631578947368
75000,2,1,200,"Puerta de Hierro","Zapopan","Department",375
29500,1,2,140,"Prados de Providencia","Guadalajara","Department",210.714285714286
80000,4,4,333,"Valle Real","Zapopan","Department",240.24024024024
58500,3,3,300,"Providencia","Guadalajara","Department",195
16890,1,1,37,"Ayuntamiento","Guadalajara","Department",456.486486486487
14000,2,1,70,"Jardines Del Sol","Zapopan","Department",200
18500,3,3,100,"Tepeyac Casino","Zapopan","Department",185
21200,2,2,90,"Fraccionamiento Chapalita de Occidente","Zapopan","Department",235.555555555556
26000,2,2,96,"La Patria Universidad","Zapopan","Department",270.833333333333
23000,1,1,65,"Providencia","Guadalajara","Department",353.846153846154
21500,2,2,90,"Virreyes Residencial","Zapopan","Department",238.888888888889
14500,2,1,92,"Prados Tepeyac","Zapopan","Department",157.608695652174
27500,2,2,106,"Jardines del Valle","Zapopan","Department",259.433962264151
13000,3,2,85,"San Carlos","Guadalajara","Department",152.941176470588
29000,3,3,182,"Santa Fe","Zapopan","Department",159.340659340659
17000,1,1,61,"San Juan de Ocotan","Zapopan","Department",278.688524590164
36000,3,4,270,"Ciudad Bugambilia","Zapopan","Department",133.333333333333
21500,2,2,90,"Jardines del Bosque","Guadalajara","Department",238.888888888889
23000,2,2,108,"Ayuntamiento","Guadalajara","Department",212.962962962963
45000,3,3,300,"Fraccionamiento Monraz","Guadalajara","Department",150
19900,2,2,70,"Country Club","Guadalajara","Department",284.285714285714
17800,1,1,85,"Americana","Guadalajara","Department",209.411764705882
22000,2,2,85,"Lomas Del Seminario","Zapopan","Department",258.823529411765
25000,2,2,90,"Jardines del Valle","Zapopan","Department",277.777777777778
26500,2,2,90,"Lomas Altas","Zapopan","Department",294.444444444444
8000,2,1,130,"Fraccionamiento La Providencia","Tonalá","Department",61.5384615384615
18000,1,1,53,"Arcos Vallarta","Guadalajara","Department",339.622641509434
23000,1,2,76,"Providencia","Guadalajara","Department",302.631578947368
16500,2,2,83,"Rinconada de La Calma","Zapopan","Department",198.795180722892
4930,1,1,25,"Jardines Tepeyac","Zapopan","Department",197.2
45000,3,2,129,"Puerta de Hierro","Zapopan","Department",348.837209302326
26000,2,2,117,"Vallarta Poniente","Guadalajara","Department",222.222222222222
21000,1,2,72,"Fraccionamiento Colomos Providencia","Guadalajara","Department",291.666666666667
24500,2,2,82,"Arcos Vallarta","Guadalajara","Department",298.780487804878
18000,2,1,85,"Fraccionamiento Jardines de San Ignacio","Zapopan","Department",211.764705882353
23000,2,2,109,"Fraccionamiento Jardines Del Bosque","Guadalajara","Department",211.009174311927
8400,2,2,53,"Santa Ana Tepetitlán","Zapopan","Department",158.490566037736
34000,1,2,60,"Providencia","Guadalajara","Department",566.666666666667
17000,3,1,169,"Valle Real","Zapopan","Department",100.591715976331
39500,1,4,60,"Prados de Providencia","Guadalajara","Department",658.333333333333
19000,2,1,87,"Jardines Universidad","Zapopan","Department",218.390804597701
29000,2,2,125,"Circunvalación Américas","Guadalajara","Department",232
14900,1,1,48,"Fraccionamiento Solares","Zapopan","Department",310.416666666667
23500,2,2,72,"Mezquitan Country","Guadalajara","Department",326.388888888889
26200,1,1,48,"Ayuntamiento","Guadalajara","Department",545.833333333333
30000,2,2,126,"Fraccionamiento Colomos Providencia","Guadalajara","Department",238.095238095238
20000,2,3,140,"Fraccionamiento Ladrón de Guevara","Guadalajara","Department",142.857142857143
21600,2,2,70,"San Juan de Ocotan","Zapopan","Department",308.571428571429
13500,1,2,75,"Nuevo México","Zapopan","Department",180
33000,3,3,120,"Fraccionamiento Puerta del Valle","Zapopan","Department",275
13990,2,2,74,"Lomas Independencia","Guadalajara","Department",189.054054054054
19000,1,2,76,"Virreyes Residencial","Zapopan","Department",250
36000,2,3,110,"Jardines Universidad","Zapopan","Department",327.272727272727
45000,2,2,328,"Valle Real","Zapopan","Department",137.19512195122
15000,2,2,81,"San Carlos","Guadalajara","Department",185.185185185185
7000,2,1,90,"Ciudad AztlAn","Tonalá","Department",77.7777777777778
16800,3,3,62,"Guadalajara Centro","Guadalajara","Department",270.967741935484
19000,3,3,70,"Americana","Guadalajara","Department",271.428571428571
47000,2,2,170,"Prados de Providencia","Guadalajara","Department",276.470588235294
15500,2,2,90,"Fraccionamiento Valle Imperial","Zapopan","Department",172.222222222222
34000,2,2,140,"Vallarta Sur","Guadalajara","Department",242.857142857143
35000,3,3,200,"Alcalde Barranquitas","Guadalajara","Department",175
90000,3,3,253,"Puerta de Hierro","Zapopan","Department",355.731225296443
9000,2,2,63,"San Andrés","Guadalajara","Department",142.857142857143
9000,2,1,56,"San Carlos","Guadalajara","Department",160.714285714286
17000,1,1,70,"Americana","Guadalajara","Department",242.857142857143
19000,1,1,72,"Americana","Guadalajara","Department",263.888888888889
24000,2,2,75,"Valle Real","Zapopan","Department",320
16800,1,1,71,"Arcos Vallarta","Guadalajara","Department",236.619718309859
27000,3,2,137,"Juan Manuel Vallarta","Zapopan","Department",197.080291970803
30000,1,1,101,"Country Club","Guadalajara","Department",297.029702970297
22000,2,2,103,"La Estancia","Zapopan","Department",213.592233009709
24000,2,2,120,"Ladrón de Guevara","Guadalajara","Department",200
23500,2,2,74,"Mezquitan Country","Guadalajara","Department",317.567567567568
12000,2,2,90,"Fraccionamiento Nueva Galicia Residencial","Tlajomulco de Zúñiga","Department",133.333333333333
13500,2,1,80,"Fraccionamiento Camino Real","Zapopan","Department",168.75
6000,2,2,48,"Colinas de Tonalá","Tonalá","Department",125
25000,2,2,190,"Fraccionamiento Ladrón de Guevara","Guadalajara","Department",131.578947368421
27500,2,2,138,"Americana","Guadalajara","Department",199.275362318841
17214,2,2,100,"Americana","Guadalajara","Department",172.14
90000,4,4,333,"Valle Real","Zapopan","Department",270.27027027027
9000,2,1,60,"Santa Ana Tepetitlán","Zapopan","Department",150
26000,1,2,80,"Providencia","Guadalajara","Department",325
24400,2,2,92,"Fraccionamiento Chapultepec Country","Guadalajara","Department",265.217391304348
14000,2,1,85,"Jardines de La Patria","Zapopan","Department",164.705882352941
11000,1,2,74,"Arboledas ","Zapopan","Department",148.648648648649
16000,2,2,105,"Sendas Residencial","Zapopan","Department",152.380952380952
12000,2,2,84,"San Carlos","Guadalajara","Department",142.857142857143
28000,2,2,92,"Puerta de Hierro","Zapopan","Department",304.347826086957
19000,2,2,66,"Virreyes Residencial","Zapopan","Department",287.878787878788
28000,2,2,106,"Arcos Vallarta","Guadalajara","Department",264.150943396226
16500,2,2,89,"Paseos del Sol","Zapopan","Department",185.393258426966
24000,2,2,82,"San Juan de Ocotan","Zapopan","Department",292.682926829268
29000,2,1,100,"Providencia","Guadalajara","Department",290
28500,1,2,77,"Providencia","Guadalajara","Department",370.12987012987
29000,2,2,112,"Jardines del Bosque Norte","Guadalajara","Department",258.928571428571
19000,1,1,53,"Americana","Guadalajara","Department",358.490566037736
18400,1,1,104,"Santa Fe","Zapopan","Department",176.923076923077
13500,2,2,64,"Nueva España","Guadalajara","Department",210.9375
31000,2,2,115,"Puerta de Hierro","Zapopan","Department",269.565217391304
23000,1,1,74,"Americana","Guadalajara","Department",310.810810810811
26500,2,2,148,"Fraccionamiento Lomas de Providencia","Guadalajara","Department",179.054054054054
29500,2,2,142,"Prados de Providencia","Guadalajara","Department",207.746478873239
47000,3,3,310,"Puerta de Hierro","Zapopan","Department",151.612903225806
48000,2,2,230,"Valle Real","Zapopan","Department",208.695652173913
22500,2,2,84,"Ayuntamiento","Guadalajara","Department",267.857142857143
26000,2,2,145,"Lomas Altas","Zapopan","Department",179.310344827586
30000,2,3,128,"Monraz","Guadalajara","Department",234.375
30000,1,1,113,"Puerta de Hierro","Zapopan","Department",265.486725663717
29000,2,2,117,"Lomas Altas","Zapopan","Department",247.863247863248
20000,2,2,90,"Ladrón de Guevara","Guadalajara","Department",222.222222222222
23000,2,2,74,"Vallarta Universidad","Zapopan","Department",310.810810810811
12000,2,1,53,"Francisco Sarabia","Zapopan","Department",226.415094339623
29500,2,2,140,"Prados de Providencia","Guadalajara","Department",210.714285714286
39000,3,3,235,"Providencia","Guadalajara","Department",165.957446808511
21000,2,2,85,"Lomas Del Seminario","Zapopan","Department",247.058823529412
20000,3,2,140,"Monraz","Guadalajara","Department",142.857142857143
16700,2,1,68,"Fraccionamiento Arcos","Guadalajara","Department",245.588235294118
29500,1,1,101,"Country Club","Guadalajara","Department",292.079207920792
22000,2,2,85,"Valle Real","Zapopan","Department",258.823529411765
24000,1,2,75,"Providencia","Guadalajara","Department",320
19000,3,2,60,"Americana","Guadalajara","Department",316.666666666667
11500,2,3,80,"Oblatos","Guadalajara","Department",143.75
45000,3,2,115,"Puerta de Hierro","Zapopan","Department",391.304347826087
39000,2,1,190,"Fraccionamiento Camino Real","Zapopan","Department",205.263157894737
27900,1,2,93,"Puerta de Hierro","Zapopan","Department",300
13000,2,2,54,"El Vigía","Zapopan","Department",240.740740740741
24900,3,2,103,"Arcos de Guadalupe","Zapopan","Department",241.747572815534
26500,3,2,108,"Fraccionamiento Rinconada Del Parque","Zapopan","Department",245.37037037037
18000,2,2,120,"Fraccionamiento Jardines de Guadalupe","Zapopan","Department",150
25000,2,1,77,"Valle Real","Zapopan","Department",324.675324675325
18000,2,4,66,"Parque Virreyes Residencial","Zapopan","Department",272.727272727273
6500,4,3,60,"El Vigía","Zapopan","Department",108.333333333333
33000,3,2,180,"Providencia 4a Secc","Guadalajara","Department",183.333333333333
14500,2,2,85,"Providencia","Guadalajara","Department",170.588235294118
26000,2,2,170,"Fraccionamiento Lomas Del Country","Guadalajara","Department",152.941176470588
42500,3,3,192,"Colinas de San Javier","Zapopan","Department",221.354166666667
13000,2,3,56,"Francisco Sarabia","Zapopan","Department",232.142857142857
39000,3,2,235,"Providencia","Guadalajara","Department",165.957446808511
12700,2,2,64,"Jardines del Valle","Zapopan","Department",198.4375
21100,2,1,116,"Jardines de La Patria","Zapopan","Department",181.896551724138
19000,1,1,60,"Jardines Universidad","Zapopan","Department",316.666666666667
12000,2,4,53,"Francisco Sarabia","Zapopan","Department",226.415094339623
24000,3,2,164,"Prados de Providencia","Guadalajara","Department",146.341463414634
22500,2,1,69,"Valle Real","Zapopan","Department",326.086956521739
7900,2,2,67,"Fraccionamiento Cortijo de San Agustin","Tlajomulco de Zúñiga","Department",117.910447761194
39500,3,4,135,"Jardines Universidad","Zapopan","Department",292.592592592593
50000,3,2,250,"Puerta de Hierro","Zapopan","Department",200
28000,2,1,130,"Agraria","Zapopan","Department",215.384615384615
22000,2,2,90,"Ciudad Granja","Zapopan","Department",244.444444444444
26000,2,2,145,"Lomas Altas","Zapopan","Department",179.310344827586
24000,2,2,86,"Fraccionamiento Colomos Providencia","Guadalajara","Department",279.06976744186
26500,2,2,90,"Lomas Altas","Zapopan","Department",294.444444444444
14000,1,1,95,"Fraccionamiento Chapultepec Country","Guadalajara","Department",147.368421052632
40000,3,3,177,"Fraccionamiento Colomos Providencia","Guadalajara","Department",225.988700564972
20000,2,2,56,"Moderna","Guadalajara","Department",357.142857142857
30000,2,2,140,"Colomos Patria","Zapopan","Department",214.285714285714
22000,1,1,74,"Arcos Vallarta","Guadalajara","Department",297.297297297297
15000,2,1,57,"Moderna","Guadalajara","Department",263.157894736842
12000,2,1,74,"La Estancia","Zapopan","Department",162.162162162162
13990,2,2,74,"Lomas Independencia","Guadalajara","Department",189.054054054054
31000,2,2,115,"Puerta de Hierro","Zapopan","Department",269.565217391304
7000,1,1,35,"La Estancia","Zapopan","Department",200
65000,3,4,362,"Lomas Del Bosque","Zapopan","Department",179.558011049724
17200,1,1,40,"Ayuntamiento","Guadalajara","Department",430
14000,2,2,82,"El Campanario","Zapopan","Department",170.731707317073
34000,2,2,120,"Valle Real","Zapopan","Department",283.333333333333
16700,2,1,68,"Fraccionamiento Arcos","Guadalajara","Department",245.588235294118
32000,2,2,113,"Fraccionamiento Colomos Providencia","Guadalajara","Department",283.185840707965
16000,2,2,101,"Americana","Guadalajara","Department",158.415841584158
14500,3,2,75,"Ciudad de los niños","Zapopan","Department",193.333333333333
39000,2,2,130,"Valle Real","Zapopan","Department",300
12000,2,1,60,"Penal","Guadalajara","Department",200
33000,3,2,143,"Providencia","Guadalajara","Department",230.769230769231
30000,1,1,113,"Puerta de Hierro","Zapopan","Department",265.486725663717
15000,1,2,70,"Jardines de Guadalupe","Guadalajara","Department",214.285714285714
28000,3,4,180,"Chapalita Sur","Zapopan","Department",155.555555555556
33000,3,4,230,"Agustín YAnez","Guadalajara","Department",143.478260869565
44000,3,3,390,"Fraccionamiento Vallarta Norte","Guadalajara","Department",112.820512820513
40000,3,2,169,"Providencia","Guadalajara","Department",236.686390532544
35000,2,2,165,"Americana","Guadalajara","Department",212.121212121212
38000,2,2,110,"Jardines Universidad","Zapopan","Department",345.454545454545
27000,2,2,113,"Puerta de Hierro","Zapopan","Department",238.938053097345
26000,2,3,124,"Loma Bonita","Zapopan","Department",209.677419354839
26000,3,2,170,"Providencia","Guadalajara","Department",152.941176470588
29500,2,2,140,"Prados de Providencia","Guadalajara","Department",210.714285714286
26000,2,2,170,"Ayuntamiento","Guadalajara","Department",152.941176470588
23000,3,2,114,"Prados de Providencia","Guadalajara","Department",201.754385964912
15500,2,2,90,"Fraccionamiento Valle Imperial","Zapopan","Department",172.222222222222
27000,2,2,100,"Fraccionamiento Puerta del Valle","Zapopan","Department",270
38000,2,2,177,"Providencia","Guadalajara","Department",214.689265536723
30000,3,2,250,"Fraccionamiento Ladrón de Guevara","Guadalajara","Department",120
29000,2,2,100,"Providencia","Guadalajara","Department",290
19000,1,1,70,"Americana","Guadalajara","Department",271.428571428571
45000,3,2,129,"Puerta de Hierro","Zapopan","Department",348.837209302326
25000,2,1,125,"Altamira","Zapopan","Department",200
